,netapp_ontap.system_node,storage.name,LOB,model,Installed_Version,node_version,cluster_name,node_version_install_time_without_timezone,current_date,days_passed_last_ontap_upgrade,Target Golden Image,Target Golden Image-1,Target Golden Image-2,OS_Compliance,OS_Compliance-1
1130,stnpa4-01-st069,stnpca4-st069,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st069,2022-12-13 04:05:00,2023-04-17 16:26:00,125.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1131,stnpa4-01-st070,stnpca4-st070,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st070,2022-09-07 16:21:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1132,stnpa4-01-st077,stnpca4-st077,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st077,2023-02-08 22:17:00,2023-04-17 16:26:00,67.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1133,stnpa4-01-st079,stnpca4-st079,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st079,2022-07-09 22:06:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1134,stnpa4-01-st080,stnpca4-st080,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st080,2022-07-09 22:02:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1135,stnpa4-02-cp004,stnpca4-cp004,CCloud,AFF8040,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca4-cp004,2023-02-16 04:33:00,2023-04-17 16:26:00,60.0,9.8.0P16,9.8.0P12,,True,True
1136,stnpa4-02-md002,stnpca4-md002,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca4-md002,2022-07-22 19:15:00,2023-04-17 16:26:00,268.0,9.8.0P16,9.8.0P12,,False,True
1137,stnpa4-02-md008,stnpca4-md008,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md008,2022-07-23 23:41:00,2023-04-17 16:26:00,267.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1138,stnpa4-02-md013,stnpca4-md013,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md013,2022-06-26 05:24:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1139,stnpa4-02-md027,stnpca4-md027,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027,2022-12-17 22:07:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1140,stnpa4-02-st003,stnpca4-st003,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st003,2023-02-28 22:27:00,2023-04-17 16:26:00,47.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1141,stnpa4-02-st007,stnpca4-st007,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st007,2023-04-09 22:23:00,2023-04-17 16:26:00,7.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1142,stnpa4-02-st023,stnpca4-st023,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st023,2023-01-13 20:23:00,2023-04-17 16:26:00,93.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1143,stnpa4-02-st028,stnpca4-st028,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st028,2023-02-05 22:30:00,2023-04-17 16:26:00,70.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1144,stnpa4-02-st029,stnpca4-st029,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st029,2022-07-24 05:46:00,2023-04-17 16:26:00,267.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1145,stnpa4-02-st030,stnpca4-st030,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st030,2023-02-26 22:26:00,2023-04-17 16:26:00,49.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1146,stnpa4-02-st031,stnpca4-st031,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st031,2023-02-28 15:46:00,2023-04-17 16:26:00,48.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1147,stnpa4-02-st032,stnpca4-st032,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st032,2023-01-05 22:14:00,2023-04-17 16:26:00,101.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1148,stnpa4-02-st033,stnpca4-st033,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st033,2022-12-16 19:05:00,2023-04-17 16:26:00,121.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1149,stnpa4-02-st034,stnpca4-st034,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st034,2022-12-03 22:08:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1150,stnpa4-02-st037,stnpca4-st037,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st037,2023-02-08 15:37:00,2023-04-17 16:26:00,68.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1151,stnpa4-02-st038,stnpca4-st038,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st038,2022-12-08 15:08:00,2023-04-17 16:26:00,130.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1152,stnpa4-02-st039,stnpca4-st039,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st039,2023-03-01 04:41:00,2023-04-17 16:26:00,47.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1153,stnpa4-02-st040,stnpca4-st040,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st040,2022-10-07 20:15:00,2023-04-17 16:26:00,191.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1154,stnpa4-02-st043,stnpca4-st043,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st043,2022-09-11 04:07:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1155,stnpa4-02-st044,stnpca4-st044,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st044,2023-02-14 23:03:00,2023-04-17 16:26:00,61.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1156,stnpa4-02-st048,stnpca4-st048,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st048,2023-02-03 22:49:00,2023-04-17 16:26:00,72.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1157,stnpa4-02-st050,stnpca4-st050,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st050,2023-02-23 22:19:00,2023-04-17 16:26:00,52.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1158,stnpa4-02-st052,stnpca4-st052,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st052,2023-02-26 04:22:00,2023-04-17 16:26:00,50.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1159,stnpa4-02-st053,stnpca4-st053,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st053,2023-02-07 09:07:00,2023-04-17 16:26:00,69.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1160,stnpa4-02-st054,stnpca4-st054,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st054,2023-01-10 22:14:00,2023-04-17 16:26:00,96.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1161,stnpa4-02-st055,stnpca4-st055,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st055,2023-02-02 22:57:00,2023-04-17 16:26:00,73.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1162,stnpa4-02-st056,stnpca4-st056,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st056,2022-09-10 22:13:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1163,stnpa4-02-st057,stnpca4-st057,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st057,2023-02-11 22:25:00,2023-04-17 16:26:00,64.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1164,stnpa4-02-st059,stnpca4-st059,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st059,2023-02-25 22:20:00,2023-04-17 16:26:00,50.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1165,stnpa4-02-st060,stnpca4-st060,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st060,2022-08-02 22:10:00,2023-04-17 16:26:00,257.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1166,stnpa4-02-st064,stnpca4-st064,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st064,2022-09-12 10:45:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1167,stnpa4-02-st065,stnpca4-st065,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st065,2022-12-03 22:06:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1168,stnpa4-02-st068,stnpca4-st068,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st068,2022-12-17 04:06:00,2023-04-17 16:26:00,121.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1169,stnpa4-02-st069,stnpca4-st069,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st069,2022-12-13 04:05:00,2023-04-17 16:26:00,125.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1170,stnpa4-02-st070,stnpca4-st070,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st070,2022-09-07 16:21:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1171,stnpa4-02-st077,stnpca4-st077,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st077,2023-02-08 22:17:00,2023-04-17 16:26:00,67.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1172,stnpa4-02-st079,stnpca4-st079,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st079,2022-07-09 22:06:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1173,stnpa4-02-st080,stnpca4-st080,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st080,2022-07-09 22:02:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1174,stnpa4-03-cp003,stnpca4-cp003,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-cp003,2022-08-27 16:19:00,2023-04-17 16:26:00,233.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1175,stnpa4-03-md027,stnpca4-md027,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027,2022-12-17 22:06:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1176,stnpa4-04-cp003,stnpca4-cp003,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-cp003,2022-08-27 16:19:00,2023-04-17 16:26:00,233.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1177,stnpa4-04-md027,stnpca4-md027,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027,2022-12-17 22:06:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1178,stnpa5-01-md001,stnpca5-md001,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md001,2022-07-08 19:06:00,2023-04-17 16:26:00,282.0,9.8.0P16,9.8.0P12,,False,True
1179,stnpa5-01-md002,stnpca5-md002,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md002,2022-07-08 19:12:00,2023-04-17 16:26:00,282.0,9.8.0P16,9.8.0P12,,False,True
1180,stnpa5-01-md013,stnpca5-md013,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-md013,2022-06-26 06:13:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1181,stnpa5-01-md027,stnpca5-md027,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-md027,2022-09-10 23:22:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1182,stnpa5-01-st003,stnpca5-st003,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st003,2023-02-01 23:06:00,2023-04-17 16:26:00,74.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1183,stnpa5-01-st028,stnpca5-st028,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st028,2022-10-08 23:35:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1184,stnpa5-01-st029,stnpca5-st029,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st029,2022-09-11 04:07:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1185,stnpa5-01-st030,stnpca5-st030,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st030,2023-02-28 22:18:00,2023-04-17 16:26:00,47.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1186,stnpa5-01-st031,stnpca5-st031,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st031,2022-06-25 16:41:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1187,stnpa5-01-st032,stnpca5-st032,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st032,2022-09-12 11:01:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1188,stnpa5-01-st033,stnpca5-st033,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st033,2022-12-17 19:05:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1189,stnpa5-01-st034,stnpca5-st034,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st034,2023-01-12 22:04:00,2023-04-17 16:26:00,94.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1190,stnpa5-01-st037,stnpca5-st037,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st037,2023-04-01 16:18:00,2023-04-17 16:26:00,16.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1191,stnpa5-01-st038,stnpca5-st038,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st038,2023-04-02 15:23:00,2023-04-17 16:26:00,15.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1192,stnpa5-01-st040,stnpca5-st040,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st040,2023-01-17 11:22:00,2023-04-17 16:26:00,90.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1193,stnpa5-01-st043,stnpca5-st043,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st043,2022-10-09 04:06:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1194,stnpa5-01-st044,stnpca5-st044,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st044,2023-01-11 22:21:00,2023-04-17 16:26:00,95.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1195,stnpa5-01-st048,stnpca5-st048,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st048,2023-02-04 22:12:00,2023-04-17 16:26:00,71.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1196,stnpa5-01-st050,stnpca5-st050,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st050,2022-06-25 22:01:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1197,stnpa5-01-st052,stnpca5-st052,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st052,2023-02-27 04:10:00,2023-04-17 16:26:00,49.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1198,stnpa5-01-st054,stnpca5-st054,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st054,2023-02-09 22:44:00,2023-04-17 16:26:00,66.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1199,stnpa5-01-st055,stnpca5-st055,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st055,2023-01-14 22:41:00,2023-04-17 16:26:00,92.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1200,stnpa5-01-st059,stnpca5-st059,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st059,2023-02-25 22:40:00,2023-04-17 16:26:00,50.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1201,stnpa5-01-st060,stnpca5-st060,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st060,2022-08-08 22:04:00,2023-04-17 16:26:00,251.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1202,stnpa5-01-st064,stnpca5-st064,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st064,2022-09-12 10:46:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1203,stnpa5-01-st065,stnpca5-st065,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st065,2023-04-05 23:35:00,2023-04-17 16:26:00,11.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1204,stnpa5-01-st068,stnpca5-st068,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st068,2022-10-09 04:08:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1205,stnpa5-01-st069,stnpca5-st069,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st069,2023-04-08 04:17:00,2023-04-17 16:26:00,9.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1206,stnpa5-01-st070,stnpca5-st070,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st070,2022-09-07 17:32:00,2023-04-17 16:26:00,221.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1207,stnpa5-01-st077,stnpca5-st077,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st077,2023-04-04 22:06:00,2023-04-17 16:26:00,12.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1208,stnpa5-01-st079,stnpca5-st079,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st079,2022-09-29 22:02:00,2023-04-17 16:26:00,199.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1209,stnpa5-01-st080,stnpca5-st080,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st080,2023-04-01 22:15:00,2023-04-17 16:26:00,15.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1210,stnpa5-02-md001,stnpca5-md001,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md001,2022-07-08 19:06:00,2023-04-17 16:26:00,282.0,9.8.0P16,9.8.0P12,,False,True
1211,stnpa5-02-md002,stnpca5-md002,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md002,2022-07-08 19:12:00,2023-04-17 16:26:00,282.0,9.8.0P16,9.8.0P12,,False,True
1212,stnpa5-02-md013,stnpca5-md013,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-md013,2022-06-26 06:13:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1213,stnpa5-02-md027,stnpca5-md027,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-md027,2022-09-10 23:22:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1214,stnpa5-02-st003,stnpca5-st003,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st003,2023-02-01 23:07:00,2023-04-17 16:26:00,74.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1215,stnpa5-02-st028,stnpca5-st028,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st028,2022-10-08 23:36:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1216,stnpa5-02-st029,stnpca5-st029,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st029,2022-09-11 04:08:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1217,stnpa5-02-st030,stnpca5-st030,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st030,2023-02-28 22:18:00,2023-04-17 16:26:00,47.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1218,stnpa5-02-st031,stnpca5-st031,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st031,2022-06-25 16:41:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
1219,stnpa5-02-st032,stnpca5-st032,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st032,2022-09-12 11:20:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1220,stnpa5-02-st033,stnpca5-st033,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st033,2022-12-17 19:05:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
1221,stnpa5-02-st034,stnpca5-st034,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st034,2023-01-12 22:05:00,2023-04-17 16:26:00,94.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1222,stnpa5-02-st037,stnpca5-st037,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st037,2023-04-01 16:18:00,2023-04-17 16:26:00,16.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
1223,stnpa5-02-st038,stnpca5-st038,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st038,2023-04-02 15:23:00,2023-04-17 16:26:00,15.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
